SMSes,Labels
Haha still skinny lah lol... haha nvm lah once in a while only...yesterday de meal quite healthy arh lol... haha then we rump thendecide bah,0
How i noe where got cheese cake...,0
Alright. Sleep well. I love you,0
Okay! I'll go and study my script,0
Sleep soon (: thanks for accompanying me tonight!,0
OK. Jack submitted the hardcopy already. Thanks for the effort,0
"Okay. Actually, till now, i don't know what's the diff between  <#>n  <#> . Haha. U planning your timetable now ar?",0
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,1
O. Well uv causes mutations. Sunscreen is like essential thesedays,0
Yes yes my dear boy..reached home le. :*:*:* eat le. Come I Help urub ur tummy. Heee,0
u want borrow from him? can make a copy for me too?,0
"Oh, it was juz a chinese message. Wat hp you change to?",0
Hi boarded the fligh.. leaving on time.. see you soon! :-),0
Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,0
Haha nvm arh like too early to eat lo... I can go walk walk first uhungry then come central lol,0
Orh chey is they upload next week I tot ask us upload next week -.-,0
Haha my twitter like cannot connect eh.,0
"Well don't always bourke it up, just don't explode lol",0
Ya. He shld be chugging along on the train now.,0
I was slept that time.you there?,0
Wow u all so hardworking...u all camping tonite...,0
Wot wot a selection...,0
Okay your group name is supermassive and please wear gl.,0
Hey Nishanth I'm not able to edit user profile again on chrome and opera Mac,0
Haha! I think I reached home earlier than you!!!! :P haha eatendinner le mah? I'm still eating:P haha what!!! Its the randomnote!!!!,0
Only jm and vanessa not going,0
Hahaha what! don't you have the conv thing!! OMG ACE IS DAMN FUNNY HAHAHA,0
Ok:-) .. I edit later. Thanls,0
Today last ppaper...1pm...haha...new one...stupid avg...afterupdate..say need rs com...then i press ok...then cannot bootliao...boot halfway then will make the tee sound and boot biosagain...,0
Ooo icic! Haha I dunno shall just ask him! Last time he work inSeagate so hdd v cheap coz he always got discount haha:P haha allproduced in sea ah? Not China?,0
Haha meet at tpy or something then go find them eh.,0
Please CALL 08712402578 immediately as there is an urgent message waiting for you,1
"Nope, that's it. :-) thanks",0
ll be going at ard 6... Tell me where ü all eating when ü all haf decided...,0
Hee :-)  I need some loving from u lor hee. I will good boy de mybeautiful darlung baobei! Eat ah my baobao,0
"Creative? He go song brother or else where? Got test e quality,",0
Lol bring them the next  time we meet. I will be able to solve it. XD,0
No lo I will still be late T.T.. go out too late le llah lol,0
"Ya becoz sylvia wants to meet decky to study so no pt i stay. Haha.Kidding lah. Paiseh leh. But i going back to study, if i not sure anyconcepts, i ask u ar.",0
"Few hundreds... haha, locksmiths are supposed to be working 24 hours :)",0
Haha yeah she was going on and on about how short I am:P it finallyended! I'm walking back to sch now with sophie (:,0
Dont show yourself. How far. Put new pictures up on facebook.,0
Yea 4 of us. New boat,0
Lol both night owl sure die... haha I overslept on the mrt and goback one station lo! Sianz super late le! Lol...,0
"Hi Ricky, can you call Serene at KHK Asia  <#>  to arrange for theright timing to have the bathroom fixtures and 3rd floor bathtub andrain shower delivered?  Thanks.  Please note that the filler of thetub is the same as the waste knob itself (please ask serene to clarifyif unsure).  The 2nd floor bathtub also will use a basin filler, asdiscussed earlier.",0
I am nt writin d exam,0
hee. baobei! my lesson ended!,0
OK :),0
"Could you not read me, my Love ? I answered you",0
"Hey, btw, what's Gabe's sister's name?",0
"Haha I think different! Her name is nina! Hahaha ris low damn nostandard! Eeee I also want, we got fruit cake! Haha my cluster isquite dead in general lah, but the individuals fun to talk to :)",0
S what doing.,0
Jon called to advise you that the system has been reset. Please restart the server and reboot you computer. Thanks Mary.,0
yea actually im feeling a lot better  da one day did the trick stil feel knda ol but ah life.. Any way u have a great day as wel Rin :),0
Try it out,0
Break for dinner. finished your dinner? dont tell me you wan save money so haven dinner? don?t be pai c ok?,0
My hd spoilt,0
Gud morning:-) wat happened 2u? Channa aiya zd u got sik..get wel soon.cum tomorw. :-) tc,0
"Ehhhhh lynette says she will be contacting you all through email eh.Sooo for friday, dont have to go down.",0
yes mdm! Lol... how can I let other pple touch my angel! Dun let u go again =p,0
"Make it the whole day, free or not?",0
Haha yeah hilda and sophie are my level mates! Haha I have  <#>  minsto eat o.o!,0
Haha got a lot of affairs! Just that you didn't know,0
Will do.  Thanks.  If we want other sink or wc than provided thenwhat's the method we should follow?,0
"Sorry man, my stash ran dry last night and I can't pick up more until sunday",0
"Hm good morning, headache anyone? :-)",0
Thanks a lot:)..,0
"Ya... I juz got to noe... Met my frens juz now... Too bad, din go 4 e camp... Juz so happen tt everyone asked me out today la..",0
"Its alright! We compiling tmr what! Haha but if have to meet, Iprefer tues night hahaha my tues is crazy! Jiayou for tip!!!",0
"I ignored quite a lot of people what.. Double date? You mean mf+yx and me+stacy? You can get attached to people,just gotta handle things well enough.",0
Hi wassup at harbour front?,0
Morning only i can ok.,0
"then it can moisturise our skin. and rub in circular motion. u wash face, tone,then put a bit of jelly and cream onto ur hand,and tap it on your face,",0
Coming now?,0
Hee I know hee. Love u. Everyone impressed with u hee,0
Haha. Nvm lah. Can finish one also can. I read le don't understandalso no point. Haha.,0
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",0
I bout  <DECIMAL>  end. Still nid go back sch Den need carry a lot tings.,0
LOL SHE ASKED??,0
":( ya loh.. vry sad... no more charmed,no more superman.. haiz.. done my part of proj liao, goin to watch tv now.. Hehe",0
I think she has a party or some sort today then she would film hercousins. Basically to get our idea of sustainability across which isto grow with more n more children loh. Haha.,0
Haha nono as in he will say that too! He got chalet today!,0
The guy beside me cropping some chiobu pic for wallpaper,0
Just reahe yishub,0
Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,0
Okay. Go before or after class? Need to wear formal?,0
Dont go there please!,0
Ice hills,0
Good evening! this is roger. How are you?,0
You are suuuuuch a stud! Did you fix office?,0
"Help a girl whn she is in trouble,n she will surely remembr u...... Whn she l again in trouble.",0
Ya. Eat already. Now on the way back.u eat already?,0
Hahaha. That's true. then... nite Nite mommy! :-),0
Ard 530 lor. I ok then message ? lor.,0
Train.,0
Hey... R u goin 4 e extra cz lect today?,0
"Ok thanks, love.",0
I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,0
Becoz its  <#>  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,0
Oh.... Ok then... So 11 at pink tables...,0
Hey reply ASAP when u see thus. Yh sj and I going to dragon boat tojoin their training 2moro. Can u make it?,0
"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",0
If power goes in America they call at power office. In Japan  they test the fuse But  In India  they check neighbour's house  sbki gyi hai na  tab thik hai:-)  ,0
Gosh are you online now?,0
Am off to sleep.. gnite Shweta! :-),0
Ends at 2pm today,0
Haha... ü must look at the updated sheet also leh,0
Dont push e decision 2 me again. I dont wan 2 make decision today. I go call shuhui first.,0
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",1
Also remember the beads don't come off. Ever.,0
Oh :-)only 4 outside players allowed to play know,0
Ok can I wouldn't have any trouble getting pass the gates will i ?And afternoon u getting to sch?,0
Aight.. I'm leaving tang in a sec so sounds good,0
Mark is off today,0
"oo.. kk, you need help with the prrparation of food?",0
What * u wearing?,0
Wat up choco,0
Reached home le dear:-)  love u!!,0
"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",0
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :(,0
hee. ok. must remind me ar. i love love u so much too. today hug u sso comfy,0
LOL HOW DO YOU PLAY THAT HAHAHA OMG SO CUTE HAHAHA YOU ALL ARE NOTMUGGING MY GOODNESS,0
I need to go simlim get some stuff. See got what then decide but likely to be after lunch,0
PAISEH hehehe no la I was playing dragon nest!!!!,0
"The more arguments you win, the fewer friends you'll have.",0
Small problem in auction:)punj now asking tiwary,0
Hmm OK.  I ll see you at around  <#> .,0
Coding is enough,0
Sure why not,0
I thinking of going to the open hse interview after my class on wed.Maybe ard  <#> pm lah. See if u wanna go as well. Haha.,0
"Can la. 1st pay must treat people, if not bad luck.",0
"Yest nite... I was watchin e news ma... They were tokin abt farrer park, den ur were havin a game ma, so got filmed oso...",0
"What how can it be easy?! I hope I can finish revising in this half ayear lor x.x what omg Thursday!!! I finish on Monday ._. Wow haha actlI take coffee at night too, but I seldom buy expensive coffee likeStarbucks!",0
Ok... go together? You end at usual time right?,0
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0
"Oh no! Can rest now? Haha I hope you do well for the test! LOL sosneaky, distract them so they won't do as well right! Haha hmm:P theysuspect for a long time le! Haha no worries lah! It'll be 4 soon (",0
On ma way to school. Can you pls send me ashley's number,0
Hee. Sweetheart I on the way to bus stop.. muackss,0
dude! do you know how much will it cost if i buy a good for three pizza at Zio's?,0
Weren't u supposed to take me shopping today?,0
MNO case in exam loh. I think don't spend so much time to read it. Haha.,0
"Which lect time u bid 4? I dunno if shld take gem tis sem, i might take lor, u leh...",0
"""Within every difficulty lies opportunity."" - Albert Einstein",0
Yup. Both. As in client side form validation.,0
I will reach office around  &lt,0
"m thinking wat r u doing now. Me now at home watching tv. Think now u shld be in shanghai.. Quickly enjoy ur holiday, u r coming back soon..",0
"Oh, wanna go there ma",0
I wish TRUE LoVe is like a boy playing chess..Alwys afraid of losing his QUEEN.And a girl risking evrythng just 2 protect her KING... ,0
"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",0
Um  <#>  mins max? I'm printing it out and packing my stuff!,0
dar there raining heavily leh. careful arh..,0
"the propolis cream is for sensitive  skin, anti bacteria, lighten scar.  jelly can penetrate into èthird layer of our skin.",0
